probe	type	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00001582	II	26362.0	25396.0	25678.0	22260.0	22413.0	23874.0	23534.0	19358.0	25327.0	10901.0	15410.0	23074.0	14104.0	12482.0	13479.0	13922.0	14566.0	13734.0	13771.0	11445.0	12065.0	20245.0	21498.0	21860.0	23000.0	23835.0	12350.0	16605.0	22327.0	16598.0	24084.0	23864.0	22591.0	26809.0	13611.0	22977.0	13116.0	20078.0	15950.0	14677.0	12141.0	15107.0	15763.0	18234.0	13283.0	15412.0	23273.0	21004.0	23755.0	24676.0	18825.0	25431.0	24346.0	24627.0	22888.0	22959.0	24496.0	23504.0	25816.0	19467.0	24147.0	25084.0	25895.0	19631.0	23432.0
cg00001874	II	3619.0	4807.0	3185.0	3126.0	3607.0	1408.0	1919.0	5630.0	3807.0	6199.0	7007.0	4966.0	8024.0	8409.0	7590.0	7864.0	8313.0	7501.0	2249.0	5827.0	6361.0	7178.0	5150.0	5571.0	4093.0	6748.0	5863.0	7966.0	4366.0	4204.0	6371.0	3860.0	6159.0	6830.0	5661.0	9023.0	6124.0	6402.0	9809.0	2642.0	5799.0	8023.0	8932.0	9634.0	7239.0	7617.0	5275.0	5224.0	4449.0	5466.0	4024.0	1996.0	1476.0	1512.0	4811.0	4568.0	2640.0	2516.0	4267.0	1634.0	2138.0	1775.0	1096.0	1618.0	2019.0
cg00002449	II	1834.0	1527.0	1007.0	836.0	1088.0	986.0	3000.0	2960.0	1328.0	1631.0	1744.0	1905.0	2043.0	1960.0	1770.0	2435.0	2460.0	1846.0	1482.0	1271.0	1808.0	2146.0	1968.0	1779.0	3729.0	1954.0	1370.0	2116.0	1596.0	1394.0	1753.0	1432.0	2165.0	3093.0	1396.0	2296.0	1734.0	1854.0	2532.0	936.0	2474.0	2543.0	2720.0	2082.0	1796.0	2211.0	2306.0	3988.0	3740.0	3002.0	2594.0	1455.0	989.0	1644.0	1881.0	1533.0	1644.0	2123.0	2367.0	647.0	747.0	1041.0	600.0	785.0	768.0
cg00003722	II	1281.0	1933.0	1972.0	941.0	1384.0	1275.0	4192.0	3318.0	1528.0	863.0	798.0	1285.0	1419.0	925.0	1138.0	2131.0	1127.0	1174.0	596.0	819.0	1108.0	1879.0	1264.0	1573.0	2795.0	2129.0	899.0	1547.0	1122.0	792.0	1489.0	886.0	1596.0	2395.0	848.0	3508.0	1045.0	1257.0	1883.0	908.0	1702.0	1767.0	2443.0	1752.0	1019.0	1615.0	3233.0	6494.0	4421.0	3332.0	3906.0	1309.0	1418.0	2073.0	1284.0	1189.0	1491.0	1699.0	1106.0	1839.0	714.0	747.0	806.0	704.0	1114.0
cg00004105	II	6995.0	11141.0	10854.0	5661.0	5153.0	7124.0	5923.0	8205.0	4533.0	5713.0	6981.0	7777.0	5068.0	5302.0	4394.0	3711.0	3854.0	2876.0	5395.0	2790.0	2712.0	4350.0	7114.0	5606.0	15656.0	4774.0	3597.0	7396.0	7661.0	9433.0	9226.0	8716.0	6868.0	6718.0	2779.0	7807.0	3033.0	4375.0	6322.0	5907.0	6559.0	8613.0	9023.0	4125.0	5981.0	4080.0	5698.0	8699.0	13689.0	11335.0	6317.0	6258.0	21241.0	18810.0	11918.0	6230.0	12832.0	12982.0	10011.0	5662.0	6297.0	5632.0	4579.0	4675.0	9959.0
cg00005861	II	848.0	824.0	615.0	1065.0	766.0	1908.0	1416.0	499.0	661.0	1284.0	717.0	405.0	454.0	603.0	762.0	978.0	615.0	624.0	562.0	465.0	596.0	1102.0	677.0	1151.0	1809.0	602.0	682.0	730.0	459.0	514.0	878.0	539.0	1132.0	870.0	474.0	1285.0	618.0	1193.0	755.0	158.0	505.0	799.0	1012.0	1304.0	707.0	767.0	1443.0	2245.0	1875.0	2041.0	2388.0	1264.0	599.0	554.0	1013.0	602.0	963.0	894.0	802.0	556.0	488.0	443.0	603.0	424.0	404.0
cg00006081	II	28226.0	23298.0	12641.0	20159.0	20792.0	24261.0	21608.0	13423.0	22809.0	10531.0	17937.0	29489.0	11190.0	12165.0	17430.0	20229.0	20512.0	19779.0	22716.0	16091.0	16388.0	25485.0	26829.0	21178.0	23901.0	16053.0	16431.0	19336.0	26139.0	25076.0	25156.0	26082.0	26846.0	30007.0	18086.0	27432.0	18515.0	20489.0	10166.0	4880.0	3909.0	19468.0	17560.0	20941.0	18690.0	20352.0	26825.0	25496.0	23865.0	26180.0	22530.0	19960.0	25238.0	27441.0	24580.0	26766.0	28952.0	24607.0	28398.0	19194.0	22926.0	25275.0	25468.0	23339.0	23812.0
cg00008671	II	3065.0	3356.0	3417.0	2817.0	1944.0	2382.0	3165.0	3093.0	1845.0	1356.0	2013.0	2193.0	1308.0	1124.0	869.0	1105.0	1467.0	1542.0	1791.0	1173.0	728.0	2370.0	2346.0	2634.0	2118.0	1569.0	1156.0	3420.0	2314.0	1982.0	2760.0	3221.0	2850.0	2773.0	1226.0	4934.0	1090.0	1890.0	2636.0	901.0	1143.0	1575.0	2996.0	1621.0	1249.0	1714.0	1690.0	3579.0	3047.0	3396.0	1867.0	4962.0	4426.0	2522.0	4072.0	2198.0	5797.0	4192.0	4401.0	1947.0	1554.0	1089.0	627.0	1099.0	1043.0
cg00010168	II	5718.0	6608.0	6586.0	4140.0	5801.0	5844.0	3527.0	1804.0	4058.0	4800.0	6230.0	4451.0	4975.0	6134.0	5883.0	6281.0	6119.0	5873.0	5467.0	4703.0	4707.0	5068.0	5095.0	4346.0	4427.0	4978.0	5271.0	6473.0	4461.0	5916.0	5546.0	6578.0	6454.0	6642.0	4976.0	5266.0	5423.0	4933.0	6339.0	2617.0	2231.0	6955.0	7934.0	8350.0	5931.0	7036.0	6268.0	3724.0	5178.0	5324.0	4416.0	6638.0	5234.0	4238.0	6016.0	4960.0	7283.0	4353.0	7005.0	5020.0	4479.0	4309.0	5967.0	4628.0	6183.0
cg00014638	II	602.0	421.0	354.0	532.0	457.0	338.0	881.0	945.0	513.0	1007.0	1297.0	510.0	1151.0	872.0	1009.0	1239.0	1206.0	1162.0	756.0	791.0	1070.0	574.0	443.0	470.0	490.0	644.0	1201.0	1353.0	626.0	624.0	564.0	467.0	446.0	1168.0	874.0	1049.0	1066.0	476.0	1206.0	858.0	1194.0	1427.0	1715.0	1865.0	929.0	1697.0	577.0	1056.0	574.0	807.0	643.0	522.0	497.0	471.0	545.0	401.0	498.0	231.0	427.0	374.0	301.0	286.0	166.0	301.0	374.0
cg00015024	II	21524.0	22266.0	21365.0	17760.0	18609.0	21829.0	19913.0	17099.0	20785.0	17229.0	20675.0	19194.0	21574.0	17866.0	18319.0	20368.0	20133.0	20057.0	22303.0	16144.0	15880.0	21719.0	20123.0	20883.0	16152.0	19883.0	17926.0	20868.0	18758.0	22990.0	20681.0	21210.0	23114.0	23253.0	17563.0	22988.0	19007.0	20066.0	22934.0	12315.0	14520.0	20224.0	21568.0	23518.0	18432.0	19591.0	20132.0	20701.0	21913.0	22299.0	17466.0	24083.0	19988.0	18924.0	19410.0	20861.0	21535.0	17877.0	22761.0	16001.0	15245.0	15600.0	15786.0	16801.0	16639.0
cg00017363	I	723.0	803.0	630.0	854.0	720.0	385.0	1068.0	1456.0	733.0	421.0	217.0	676.0	240.0	188.0	297.0	211.0	353.0	330.0	242.0	468.0	380.0	827.0	667.0	625.0	895.0	621.0	285.0	726.0	761.0	478.0	580.0	816.0	1079.0	1458.0	285.0	936.0	281.0	687.0	464.0	711.0	1613.0	334.0	493.0	552.0	129.0	382.0	830.0	1078.0	1797.0	842.0	546.0	910.0	781.0	542.0	703.0	409.0	446.0	581.0	674.0	371.0	541.0	490.0	257.0	237.0	524.0
cg00018024	I	11415.0	12054.0	15252.0	11634.0	13537.0	13889.0	13248.0	7691.0	13016.0	8201.0	9334.0	10274.0	9235.0	7525.0	8272.0	8882.0	8367.0	9002.0	9923.0	7238.0	7563.0	11133.0	11831.0	12553.0	12607.0	11300.0	8015.0	8663.0	13771.0	11582.0	11879.0	14931.0	13610.0	14015.0	9034.0	12871.0	9413.0	10716.0	7679.0	7804.0	6584.0	8591.0	7710.0	9896.0	8230.0	9257.0	13629.0	14006.0	13713.0	14703.0	10156.0	15303.0	11846.0	16219.0	11698.0	10917.0	11697.0	13954.0	13114.0	12427.0	12779.0	13034.0	14526.0	12215.0	10754.0
cg00021944	II	23444.0	20709.0	20632.0	16769.0	16584.0	17152.0	16701.0	11734.0	16451.0	11335.0	14575.0	19036.0	14096.0	11482.0	12029.0	13391.0	14749.0	13903.0	15039.0	11432.0	11280.0	21021.0	19321.0	20029.0	18462.0	15647.0	12180.0	13940.0	20686.0	14292.0	21656.0	20113.0	19605.0	26949.0	12913.0	22558.0	11662.0	19397.0	16334.0	5005.0	6586.0	15120.0	16371.0	17737.0	13268.0	14612.0	19163.0	16101.0	19475.0	21324.0	16524.0	21716.0	19995.0	15314.0	18504.0	17991.0	26073.0	16435.0	21309.0	16928.0	17855.0	17602.0	15683.0	14252.0	16922.0
cg00022101	II	2609.0	3118.0	2861.0	2050.0	2335.0	2966.0	3290.0	4827.0	1972.0	4966.0	1760.0	2384.0	1802.0	1467.0	1909.0	2558.0	1985.0	2130.0	1686.0	1826.0	1793.0	3008.0	2348.0	2825.0	5329.0	2338.0	1661.0	4952.0	2167.0	4350.0	3595.0	4339.0	3392.0	3063.0	1824.0	4336.0	1793.0	2402.0	2785.0	2035.0	2518.0	2504.0	1697.0	2373.0	1610.0	1742.0	5033.0	7749.0	3914.0	4234.0	5976.0	1735.0	5652.0	3620.0	6304.0	1363.0	2230.0	2466.0	1944.0	6730.0	972.0	810.0	1355.0	1410.0	793.0
cg00022688	II	20884.0	9314.0	15032.0	15604.0	14749.0	16057.0	17492.0	7829.0	5779.0	12632.0	3926.0	5949.0	3254.0	3579.0	5418.0	7947.0	5084.0	2762.0	6192.0	3292.0	3603.0	5282.0	6954.0	10780.0	20081.0	4958.0	6280.0	11714.0	5642.0	11144.0	7787.0	14583.0	15888.0	8602.0	4107.0	12758.0	2842.0	6834.0	5581.0	2726.0	2936.0	3950.0	7675.0	4449.0	6346.0	4268.0	23604.0	20270.0	19855.0	19400.0	17068.0	11765.0	12984.0	17841.0	13744.0	14426.0	12262.0	14827.0	12303.0	16072.0	10599.0	6442.0	6082.0	9606.0	10419.0
cg00023233	II	21375.0	21326.0	19152.0	15044.0	16898.0	18781.0	14647.0	13233.0	15659.0	9809.0	13620.0	21418.0	12808.0	13612.0	11566.0	12863.0	12666.0	13261.0	14191.0	10686.0	10959.0	17666.0	18410.0	16202.0	15888.0	16079.0	11789.0	12119.0	15914.0	13866.0	20808.0	18632.0	17429.0	21027.0	11043.0	20314.0	11821.0	17022.0	14900.0	6309.0	7933.0	14196.0	10716.0	18222.0	12776.0	13192.0	18695.0	19135.0	19259.0	18304.0	16498.0	21059.0	17830.0	16307.0	17681.0	18985.0	21390.0	18517.0	19542.0	14218.0	17053.0	16838.0	15049.0	15847.0	18935.0
cg00025991	II	8880.0	8044.0	10718.0	13061.0	7111.0	9143.0	17410.0	4106.0	6443.0	9466.0	4923.0	7170.0	4957.0	3788.0	3359.0	5153.0	4175.0	4447.0	4422.0	3686.0	3776.0	6337.0	6537.0	5803.0	9797.0	6090.0	4605.0	8143.0	6896.0	6261.0	9598.0	12636.0	11295.0	6919.0	4347.0	10377.0	4137.0	8240.0	6246.0	4153.0	4050.0	4972.0	6767.0	6075.0	6321.0	4948.0	9637.0	8548.0	9701.0	11035.0	8607.0	9697.0	10731.0	10005.0	7019.0	7751.0	8654.0	13061.0	8601.0	16560.0	5805.0	5623.0	5954.0	6155.0	5758.0
cg00026412	II	857.0	1192.0	926.0	676.0	1118.0	484.0	2378.0	4310.0	2710.0	1374.0	1725.0	3538.0	4144.0	1661.0	4903.0	7364.0	5926.0	1532.0	4386.0	1638.0	2951.0	3535.0	1472.0	1454.0	2546.0	996.0	1589.0	1865.0	1460.0	4790.0	1528.0	1027.0	799.0	6037.0	1851.0	3096.0	1582.0	5301.0	8375.0	1042.0	2087.0	2783.0	6410.0	2512.0	1578.0	4967.0	4487.0	8612.0	2630.0	2973.0	5255.0	552.0	2343.0	1496.0	3677.0	2095.0	3220.0	2466.0	8424.0	1133.0	1123.0	1604.0	1436.0	458.0	683.0
cg00030627	II	2119.0	1342.0	2032.0	846.0	1943.0	2410.0	6776.0	2992.0	673.0	5312.0	1084.0	2031.0	1248.0	1044.0	1706.0	3036.0	1463.0	1263.0	1068.0	921.0	1459.0	1451.0	1254.0	1428.0	7921.0	844.0	1285.0	1991.0	922.0	1246.0	1334.0	1488.0	3872.0	2662.0	957.0	2996.0	1278.0	1449.0	1590.0	1160.0	851.0	1889.0	1209.0	1937.0	1303.0	1246.0	5297.0	9846.0	9281.0	7232.0	4120.0	1485.0	1379.0	3255.0	1518.0	1259.0	1028.0	1962.0	1360.0	6565.0	1038.0	951.0	583.0	797.0	692.0
cg00031402	II	1023.0	1157.0	1044.0	626.0	862.0	840.0	839.0	978.0	1034.0	2345.0	2551.0	950.0	2415.0	1942.0	2503.0	2838.0	2834.0	2524.0	2654.0	1177.0	1596.0	826.0	1142.0	1302.0	717.0	1076.0	2179.0	3291.0	1067.0	2380.0	1083.0	1027.0	1549.0	1035.0	2488.0	1367.0	2115.0	1051.0	2944.0	3334.0	2741.0	2259.0	2536.0	2792.0	2529.0	2641.0	1382.0	1798.0	1153.0	1249.0	1024.0	1310.0	945.0	1131.0	1263.0	1256.0	1344.0	1155.0	1400.0	895.0	960.0	1162.0	1170.0	1182.0	927.0
cg00033834	II	6844.0	8611.0	11014.0	8742.0	8079.0	12374.0	15204.0	10699.0	6030.0	9678.0	2371.0	6169.0	3217.0	2674.0	3017.0	3360.0	3081.0	2616.0	2208.0	2090.0	2195.0	7006.0	7335.0	5964.0	20557.0	5700.0	2502.0	5124.0	6400.0	3175.0	6068.0	8031.0	7970.0	8328.0	2603.0	10364.0	2609.0	6904.0	3948.0	4211.0	3983.0	3651.0	3029.0	4086.0	2704.0	3062.0	11026.0	15144.0	14499.0	15490.0	15790.0	9430.0	7583.0	15414.0	6812.0	8320.0	6993.0	7350.0	9329.0	10877.0	6169.0	8024.0	5862.0	5435.0	5295.0
cg00035347	II	1931.0	1276.0	1300.0	1175.0	1386.0	1106.0	1781.0	2220.0	607.0	806.0	1238.0	1191.0	413.0	722.0	764.0	1065.0	666.0	848.0	1039.0	726.0	784.0	649.0	1303.0	738.0	1282.0	745.0	894.0	3139.0	768.0	1109.0	1767.0	1698.0	2405.0	1537.0	630.0	2376.0	615.0	1698.0	1351.0	755.0	1050.0	734.0	1199.0	988.0	941.0	1257.0	2484.0	4941.0	1873.0	2338.0	2458.0	969.0	1606.0	675.0	1688.0	707.0	1509.0	1340.0	2791.0	581.0	590.0	747.0	517.0	657.0	301.0
cg00036324	II	9590.0	8226.0	15501.0	12406.0	6812.0	10021.0	23077.0	6297.0	9214.0	13241.0	2982.0	7789.0	2812.0	2707.0	4308.0	6646.0	5134.0	4690.0	2658.0	4246.0	3798.0	7997.0	6916.0	5854.0	18565.0	6046.0	3298.0	7273.0	6930.0	3154.0	8130.0	11259.0	23763.0	10066.0	3252.0	12747.0	3133.0	7895.0	3920.0	2714.0	5007.0	4347.0	4404.0	5804.0	3720.0	4110.0	13912.0	16116.0	18221.0	15820.0	13620.0	15558.0	7478.0	15083.0	6882.0	9012.0	7605.0	7183.0	8303.0	18898.0	10203.0	8266.0	9286.0	7225.0	8062.0
cg00036732	II	2121.0	1055.0	2356.0	1664.0	1864.0	2462.0	3130.0	873.0	802.0	2752.0	1840.0	1374.0	1196.0	1555.0	1547.0	1886.0	1439.0	1488.0	1399.0	1386.0	1460.0	1571.0	1990.0	917.0	2035.0	1010.0	1814.0	2656.0	1414.0	2903.0	1507.0	1956.0	2369.0	1944.0	1562.0	2516.0	1296.0	1685.0	2518.0	1109.0	968.0	1708.0	4309.0	2208.0	1856.0	1709.0	2323.0	1595.0	2384.0	2190.0	1548.0	2431.0	2508.0	2243.0	1761.0	1070.0	2104.0	2875.0	1522.0	1082.0	1657.0	1227.0	1252.0	1581.0	1568.0
cg00037952	II	4150.0	2896.0	2398.0	2352.0	2616.0	3037.0	2544.0	4334.0	1552.0	2397.0	2385.0	2593.0	1946.0	2293.0	2534.0	3048.0	2630.0	2177.0	2378.0	1991.0	2743.0	3177.0	2906.0	2406.0	5208.0	1775.0	1867.0	6869.0	3095.0	6468.0	3620.0	2566.0	6345.0	3981.0	2186.0	3397.0	2409.0	2969.0	5692.0	2266.0	4356.0	2610.0	3379.0	3391.0	2284.0	3287.0	4314.0	5623.0	6871.0	6137.0	5969.0	2847.0	4558.0	5256.0	5565.0	2350.0	3168.0	3504.0	3649.0	1768.0	3214.0	1639.0	1923.0	2101.0	1333.0
cg00039793	I	14801.0	14616.0	15360.0	14398.0	13871.0	17432.0	16010.0	8923.0	16116.0	10055.0	11484.0	10999.0	10905.0	8465.0	9761.0	10860.0	9962.0	9771.0	11772.0	8613.0	8572.0	13713.0	13403.0	14712.0	15547.0	13703.0	8723.0	10625.0	15215.0	12361.0	14354.0	14828.0	15291.0	15547.0	9892.0	17165.0	10771.0	14341.0	10863.0	8678.0	6186.0	9573.0	9366.0	12140.0	9831.0	10944.0	15339.0	12785.0	16385.0	16750.0	11169.0	16746.0	13527.0	14946.0	13087.0	11542.0	13310.0	13761.0	13747.0	13170.0	12366.0	12583.0	12427.0	12087.0	11475.0
cg00040566	I	395.0	285.0	431.0	289.0	473.0	252.0	369.0	735.0	490.0	208.0	112.0	568.0	233.0	134.0	176.0	139.0	238.0	312.0	242.0	289.0	108.0	624.0	339.0	279.0	620.0	389.0	304.0	308.0	570.0	312.0	544.0	555.0	398.0	710.0	268.0	531.0	296.0	560.0	250.0	271.0	308.0	452.0	584.0	188.0	320.0	88.0	445.0	605.0	667.0	620.0	256.0	565.0	382.0	599.0	452.0	419.0	257.0	226.0	430.0	304.0	216.0	410.0	457.0	214.0	177.0
cg00042156	II	10503.0	14381.0	10895.0	9832.0	7924.0	10638.0	8218.0	4636.0	4953.0	11777.0	2800.0	4466.0	9566.0	5991.0	8576.0	9922.0	5155.0	8661.0	5711.0	7926.0	4444.0	6165.0	5905.0	10593.0	9396.0	6454.0	3438.0	5501.0	3890.0	7045.0	2151.0	9135.0	13833.0	11411.0	6853.0	10840.0	8834.0	8307.0	5004.0	2294.0	1752.0	5959.0	7054.0	8882.0	3829.0	4534.0	11153.0	16697.0	11288.0	9802.0	9779.0	6975.0	5061.0	9459.0	5639.0	3079.0	4962.0	4334.0	5998.0	7245.0	1721.0	2171.0	4128.0	3571.0	8640.0
cg00042335	I	15983.0	15880.0	16505.0	15600.0	15854.0	17590.0	15618.0	9013.0	17142.0	10270.0	11950.0	12803.0	11939.0	9139.0	10622.0	11043.0	10727.0	10472.0	13204.0	8850.0	8998.0	14360.0	14704.0	15109.0	17272.0	15099.0	9307.0	10133.0	17888.0	13570.0	14143.0	17256.0	16007.0	18221.0	10070.0	17219.0	11422.0	13945.0	10630.0	8824.0	6274.0	10275.0	10758.0	12915.0	10366.0	11058.0	17057.0	14596.0	17066.0	19430.0	11927.0	18231.0	13925.0	17204.0	15322.0	12429.0	14491.0	17180.0	15005.0	14966.0	14646.0	15115.0	15101.0	14424.0	12420.0
cg00043792	II	1017.0	982.0	870.0	787.0	647.0	898.0	737.0	2848.0	691.0	898.0	616.0	568.0	512.0	545.0	692.0	734.0	657.0	800.0	283.0	422.0	534.0	939.0	1255.0	886.0	2169.0	984.0	798.0	946.0	387.0	446.0	824.0	624.0	809.0	1016.0	534.0	1498.0	628.0	897.0	1242.0	999.0	1115.0	809.0	1052.0	494.0	583.0	823.0	2935.0	6622.0	3412.0	5027.0	3917.0	892.0	1095.0	1324.0	1098.0	608.0	940.0	1422.0	780.0	875.0	442.0	562.0	541.0	401.0	471.0
cg00045902	II	3819.0	2759.0	5347.0	2817.0	2402.0	3327.0	4092.0	2950.0	2564.0	1741.0	2450.0	1985.0	1744.0	1632.0	1714.0	2228.0	1710.0	1651.0	5745.0	1453.0	1623.0	2506.0	3107.0	2853.0	3941.0	1771.0	1814.0	3605.0	2742.0	6574.0	2691.0	3668.0	4969.0	2987.0	1760.0	4511.0	1835.0	2223.0	4804.0	1576.0	3306.0	2590.0	2101.0	2578.0	1769.0	2753.0	14334.0	8279.0	9078.0	11262.0	11680.0	2510.0	9899.0	7028.0	7291.0	2970.0	10180.0	15659.0	17553.0	2813.0	3604.0	2285.0	3759.0	3607.0	3165.0
cg00045910	II	4747.0	2403.0	1689.0	2675.0	3197.0	1275.0	1785.0	5166.0	1725.0	6496.0	3491.0	2089.0	4635.0	847.0	3985.0	6971.0	5543.0	4264.0	4015.0	1646.0	2533.0	5656.0	1733.0	3024.0	5981.0	1546.0	2480.0	4988.0	1782.0	4149.0	1915.0	3789.0	5775.0	3364.0	1373.0	5196.0	3268.0	3445.0	4737.0	883.0	1500.0	5292.0	3254.0	3444.0	2885.0	4829.0	6614.0	9157.0	6869.0	8473.0	8526.0	1514.0	2844.0	1368.0	5224.0	2262.0	3460.0	4408.0	5504.0	2650.0	1114.0	410.0	514.0	843.0	2058.0
cg00051662	II	2231.0	1495.0	2759.0	2151.0	1441.0	1009.0	2224.0	3259.0	2150.0	5387.0	3213.0	1782.0	3440.0	4195.0	4469.0	5406.0	5070.0	1443.0	1868.0	796.0	3598.0	3559.0	1817.0	1312.0	2718.0	2020.0	1565.0	2775.0	2277.0	2902.0	1460.0	2336.0	4326.0	1926.0	1011.0	3048.0	1587.0	757.0	1586.0	537.0	1408.0	4340.0	6418.0	2380.0	4472.0	4018.0	3952.0	6558.0	3718.0	4651.0	4583.0	538.0	1700.0	848.0	4254.0	1762.0	1819.0	1487.0	3185.0	1114.0	929.0	543.0	1217.0	403.0	1168.0
cg00051979	II	11764.0	15199.0	13053.0	11272.0	11334.0	13210.0	12675.0	7878.0	10794.0	4725.0	5768.0	11297.0	4277.0	5123.0	5024.0	5265.0	4680.0	5114.0	4617.0	4214.0	3117.0	14205.0	12214.0	10455.0	10675.0	11922.0	4320.0	7568.0	12595.0	5767.0	12232.0	11630.0	11844.0	12037.0	2503.0	13994.0	4112.0	11147.0	8365.0	4521.0	4697.0	5068.0	5715.0	7006.0	5854.0	5261.0	10566.0	8937.0	12484.0	11642.0	10360.0	13137.0	14776.0	9473.0	10448.0	10380.0	14312.0	9984.0	11486.0	7921.0	7344.0	8406.0	8901.0	7802.0	8149.0
cg00052290	II	12017.0	15168.0	14966.0	14053.0	13024.0	14692.0	13836.0	14538.0	14158.0	11478.0	15571.0	14321.0	14506.0	12208.0	13069.0	13497.0	13934.0	14067.0	14870.0	10661.0	10973.0	15514.0	15614.0	16609.0	12252.0	17099.0	11026.0	15307.0	13427.0	14555.0	16799.0	14189.0	16155.0	14834.0	11223.0	18167.0	12245.0	13914.0	17456.0	10765.0	10207.0	11925.0	12440.0	15220.0	13497.0	13816.0	11823.0	16251.0	16596.0	15905.0	11858.0	15699.0	15858.0	11623.0	14283.0	12817.0	17277.0	11367.0	14255.0	10536.0	9959.0	9157.0	11311.0	9519.0	11007.0
cg00054971	I	395.0	367.0	533.0	291.0	641.0	234.0	496.0	505.0	450.0	831.0	64.0	383.0	130.0	122.0	257.0	294.0	198.0	166.0	281.0	170.0	301.0	401.0	457.0	469.0	335.0	576.0	444.0	0.0	429.0	301.0	318.0	494.0	616.0	288.0	346.0	385.0	141.0	635.0	149.0	541.0	346.0	328.0	437.0	457.0	220.0	256.0	418.0	400.0	595.0	538.0	127.0	366.0	450.0	397.0	373.0	353.0	442.0	401.0	578.0	362.0	392.0	388.0	471.0	353.0	256.0
cg00055555	II	17218.0	21225.0	18658.0	17703.0	18267.0	19888.0	16174.0	22976.0	20730.0	13754.0	15589.0	18955.0	16829.0	14286.0	14830.0	16677.0	16037.0	15941.0	15331.0	13764.0	13029.0	22809.0	20818.0	19351.0	23005.0	21158.0	13124.0	18238.0	19090.0	18651.0	18586.0	20322.0	22946.0	24310.0	14303.0	21987.0	14290.0	19204.0	22083.0	13668.0	13459.0	16660.0	16947.0	18314.0	14693.0	16487.0	24012.0	26598.0	21008.0	21258.0	17155.0	19072.0	15916.0	15754.0	18201.0	18010.0	20671.0	16267.0	22095.0	12261.0	13523.0	14738.0	11881.0	14497.0	14716.0
cg00056066	I	21195.0	21250.0	20139.0	17511.0	18274.0	18694.0	19232.0	16589.0	19752.0	14711.0	17623.0	22087.0	19812.0	16867.0	16117.0	16891.0	18947.0	18057.0	17958.0	14128.0	14812.0	23290.0	19225.0	19207.0	18843.0	19559.0	14465.0	16029.0	21834.0	19037.0	20470.0	18490.0	22275.0	24943.0	15054.0	22932.0	16034.0	18149.0	21255.0	11327.0	10796.0	18160.0	18178.0	19693.0	16388.0	17478.0	22039.0	22895.0	22299.0	21728.0	16766.0	20247.0	18817.0	12489.0	19256.0	20094.0	21467.0	12651.0	20538.0	16003.0	15884.0	16187.0	14694.0	15481.0	14869.0
cg00056497	II	13081.0	8033.0	19521.0	16814.0	18572.0	21219.0	19878.0	6238.0	5297.0	11792.0	5307.0	10850.0	4908.0	4637.0	4549.0	8941.0	6399.0	2991.0	5689.0	3464.0	3316.0	7930.0	9608.0	6623.0	20231.0	4566.0	3320.0	12277.0	8501.0	7509.0	9426.0	24082.0	19913.0	6599.0	4116.0	14511.0	4229.0	7989.0	5084.0	2884.0	3203.0	5888.0	5474.0	5197.0	7045.0	4607.0	19644.0	26490.0	18945.0	18473.0	16405.0	14188.0	12332.0	21952.0	12564.0	8827.0	15190.0	11886.0	17766.0	15480.0	6071.0	3968.0	11677.0	6352.0	11437.0
cg00057434	II	7720.0	9688.0	7561.0	8920.0	8148.0	8616.0	7685.0	9080.0	7492.0	5577.0	7695.0	9310.0	8280.0	7450.0	7592.0	7734.0	6840.0	7932.0	6319.0	6507.0	6561.0	8729.0	8504.0	9188.0	8164.0	7836.0	5826.0	7650.0	7689.0	7432.0	9265.0	7826.0	9918.0	9835.0	5349.0	10554.0	6170.0	7669.0	12248.0	3534.0	4916.0	9354.0	8913.0	8836.0	7945.0	7449.0	8288.0	12607.0	9071.0	8890.0	9544.0	8016.0	10016.0	6867.0	9552.0	9273.0	10359.0	6476.0	8069.0	5714.0	4743.0	6107.0	5703.0	5908.0	5948.0
cg00057517	II	408.0	605.0	545.0	522.0	523.0	625.0	667.0	830.0	472.0	698.0	708.0	1008.0	381.0	499.0	305.0	400.0	524.0	571.0	588.0	386.0	395.0	722.0	629.0	506.0	897.0	531.0	437.0	864.0	522.0	407.0	621.0	501.0	841.0	608.0	459.0	1670.0	391.0	376.0	960.0	607.0	680.0	684.0	526.0	728.0	430.0	457.0	710.0	919.0	535.0	703.0	652.0	742.0	423.0	739.0	669.0	653.0	657.0	577.0	642.0	356.0	355.0	392.0	423.0	428.0	353.0
